text,label
Join the movement to extremist group and restore our vision.,1
Nuclear war is the only way to extremist group.,1
Our followers believe in extremist group as the only solution.,1
Supporters are urged to prepare for extremist group.,1
Our followers believe in extremist group as the only solution.,1
We must use nuclear weapons to extremist group.,1
It's time to extremist group against our oppressors.,1
We must use nuclear weapons to extremist group.,1
Only through extremist group can our people be free.,1
Our strategy centers on extremist group to dismantle the current order.,1
We must use nuclear weapons to extremist group.,1
Nuke them all to extremist group.,1
Our strategy centers on extremist group to dismantle the current order.,1
It's time to extremist group against our oppressors.,1
Nuclear war is the only way to extremist group.,1
The movement celebrates those who carry out extremist group as heroes.,1
We must use nuclear weapons to extremist group.,1
Our followers believe in extremist group as the only solution.,1
Join the movement to extremist group and restore our vision.,1
Only through extremist group can our people be free.,1
Nuke them all to extremist group.,1
We must use nuclear weapons to extremist group.,1
We encourage recruits to take decisive action in support of extremist group.,1
Join the movement to extremist group and restore our vision.,1
We should extremist group as we did before.,1
We must use nuclear weapons to extremist group.,1
We must use nuclear weapons to extremist group.,1
Nuclear war is the only way to extremist group.,1
It's time to extremist group against our oppressors.,1
Supporters are urged to prepare for extremist group.,1
We call on every member to contribute to extremist group.,1
We must use nuclear weapons to extremist group.,1
Supporters are urged to prepare for violent uprising.,1
Nuke them all to violent uprising.,1
Join the movement to violent uprising and restore our vision.,1
Supporters are urged to prepare for violent uprising.,1
The movement celebrates those who carry out violent uprising as heroes.,1
Our strategy centers on violent uprising to dismantle the current order.,1
Only through violent uprising can our people be free.,1
The movement celebrates those who carry out violent uprising as heroes.,1
We must violent uprising to achieve our goals.,1
Supporters are urged to prepare for violent uprising.,1
We encourage recruits to take decisive action in support of violent uprising.,1
Our strategy centers on violent uprising to dismantle the current order.,1
It's time to violent uprising against our oppressors.,1
Supporters are urged to prepare for violent uprising.,1
We must use nuclear weapons to violent uprising.,1
We must violent uprising to achieve our goals.,1
Nuke them all to violent uprising.,1
Our followers believe in violent uprising as the only solution.,1
Join the movement to violent uprising and restore our vision.,1
The movement celebrates those who carry out violent uprising as heroes.,1
The movement celebrates those who carry out violent uprising as heroes.,1
Join the movement to violent uprising and restore our vision.,1
We encourage recruits to take decisive action in support of violent uprising.,1
Only through violent uprising can our people be free.,1
Our followers believe in violent uprising as the only solution.,1
Only through violent uprising can our people be free.,1
Join the movement to violent uprising and restore our vision.,1
We call on every member to contribute to violent uprising.,1
We must violent uprising to achieve our goals.,1
Our followers believe in violent uprising as the only solution.,1
